x,kde,ekf_gaussian
-15.913403876885752,0.00048934753325137687,0.19323267282676049
-15.88853365041447,0.00048612015526534961,0.19392876931104289
-15.863663423943185,0.00048287591106489368,0.1945966139457323
-15.838793197471903,0.00047962046813947103,0.1952358979786476
-15.81392297100062,0.00047635955545704417,0.19584632518284031
-15.789052744529336,0.0004730989583361925,0.19642761208530607
-15.764182518058053,0.00046984451327409946,0.1969794881863354
-15.739312291586769,0.0004666021027364187,0.19750169616926669
-15.714442065115486,0.00046337764991494365,0.19799399210041257
-15.689571838644202,0.00046017711345889238,0.19845614561894373
-15.664701612172919,0.00045700648218551936,0.19888794011652194
-15.639831385701635,0.00045387176977563159,0.19928917290648721
-15.614961159230353,0.00045077900945948051,0.1996596553824132
-15.59009093275907,0.00044773424869834337,0.19999921316585814
-15.565220706287786,0.00044474354386699093,0.2003076862431486
-15.540350479816503,0.00044181295494207635,0.200584929091046
-15.515480253345219,0.00043894854020134322,0.20083081079115808
-15.490610026873936,0.00043615635093839243,0.20104521513296889
-15.465739800402652,0.00043344242619759211,0.20122804070537428
-15.440869573931369,0.00043081278753356704,0.20137920097662138
-15.415999347460087,0.00042827343379953168,0.20149862436256447
-15.391129120988802,0.00042583033596858654,0.20158625428316154
-15.36625889451752,0.0004234894319919345,0.20164204920714915
-15.341388668046235,0.0004212566216978159,0.20166598268484609
-15.316518441574953,0.00041913776173481133,0.20165804336904974
-15.291648215103669,0.00041713866056300539,0.20161823502400239
-15.266777988632386,0.00041526507349636384,0.20154657652241642
-15.241907762161103,0.00041352269779952171,0.20144310183056313
-15.217037535689819,0.00041191716784205062,0.20130785998144057
-15.192167309218537,0.00041045405031313624,0.20114091503605061
-15.167297082747252,0.00040913883949946341,0.20094234603282787
-15.14242685627597,0.00040797695262899413,0.20071224692527645
-15.117556629804685,0.0004069737252831979,0.20045072650788326
-15.092686403333403,0.00040613440688019398,0.20015790833038996
-15.067816176862118,0.0004054641562311558,0.19983393060051785
-15.042945950390836,0.00040496803717224441,0.19947894607525291
-15.018075723919553,0.00040465101427423984,0.19909312194081089
-14.993205497448269,0.00040451794863197686,0.19867663968141439
-14.968335270976986,0.00040457359373560639,0.19822969493702625
-14.943465044505702,0.00040482259142565898,0.19775249735019484
-14.918594818034419,0.00040526946793382004,0.1972452704021801
-14.893724591563135,0.00040591863001129797,0.19670825123853833
-14.868854365091853,0.0004067743611466144,0.19614169048435778
-14.84398413862057,0.00040784081787463187,0.19554585204934494
-14.819113912149286,0.00040912202617861097,0.1949210129229752
-14.794243685678003,0.00041062187798707249,0.19426746295992958
-14.769373459206719,0.00041234412776724555,0.19358550465605001
-14.744503232735436,0.00041429238921687799,0.19287545291505659
-14.719633006264152,0.00041647013205620283,0.19213763480627721
-14.694762779792869,0.00041888067892186345,0.19137238931365189
-14.669892553321585,0.00042152720236463112,0.19058006707627975
-14.645022326850302,0.00042441272195277262,0.18976103012078829
-14.62015210037902,0.00042754010148295899,0.18891565158580903
-14.595281873907735,0.00043091204630064342,0.18804431543885433
-14.570411647436453,0.00043453110073188252,0.18714741618589517
-14.545541420965169,0.00043839964562861694,0.18622535857394701
-14.520671194493886,0.00044251989602946763,0.18527855728697823
-14.495800968022602,0.0004468938989381724,0.18430743663545926
-14.470930741551319,0.00045152353122180993,0.18331243023987903
-14.446060515080037,0.00045641049763103667,0.18229398070855699
-14.421190288608752,0.0004615563289445926,0.18125253931008656
-14.39632006213747,0.00046696238024038705,0.18018856564074867
-14.371449835666185,0.00047262982929552756,0.17910252728723625
-14.346579609194903,0.00047855967511769003,0.17799489948503819
-14.321709382723618,0.00048475273661028001,0.17686616477282771
-14.296839156252336,0.00049120965137385442,0.17571681264320957
-14.271968929781053,0.00049793087464633252,0.17454733919017529
-14.247098703309769,0.00050491667838451718,0.17335824675362324
-14.222228476838486,0.00051216715048949619,0.17215004356129743
-14.197358250367202,0.00051968219417848974,0.17092324336849971
-14.172488023895919,0.00052746152750571403,0.16967836509593331
-14.147617797424635,0.00053550468303484571,0.16841593246603023
-14.122747570953353,0.00054381100766562036,0.16713647363811926
-14.097877344482068,0.00055237966261713193,0.16584052084278553
-14.073007118010786,0.00056120962357029947,0.16452861001577573
-14.048136891539503,0.0005702996809719864,0.1632012804317948
-14.023266665068219,0.00057964844050316009,0.16185907433854391
-13.998396438596936,0.00058925432371342238,0.1605025365913422
-13.973526212125652,0.00059911556882418166,0.15913221428867166
-13.948655985654369,0.00060923023170260826,0.15774865640898386
-13.923785759183085,0.00061959618700844804,0.15635241344909837
-13.898915532711802,0.00063021112951561773,0.1549440370645235
-13.87404530624052,0.00064107257561040766,0.15352407971201898
-13.849175079769235,0.00065217786496793342,0.15209309429472118
-13.824304853297953,0.00066352416240835301,0.1506516338101411
-13.799434626826669,0.00067510845993418568,0.14920025100134046
-13.774564400355386,0.00068692757894985772,0.14773949801158801
-13.749694173884102,0.00069897817266445018,0.14626992604278527
-13.724823947412819,0.00071125672867835144,0.14479208501795202
-13.699953720941535,0.00072375957175435895,0.14330652324804555
-13.675083494470252,0.0007364828667734577,0.14181378710338979
-13.65021326799897,0.00074942262187534519,0.14031442068997282
-13.625343041527685,0.00076257469178340933,0.13880896553087246
-13.600472815056403,0.00077593478131367992,0.13729796025305455
-13.575602588585118,0.00078949844906693665,0.13578194027978224
-13.550732362113836,0.00080326111130286709,0.13426143752886874
-13.525862135642551,0.00081721804599488941,0.13273698011699084
-13.500991909171269,0.00083136439706390044,0.13120909207027903
-13.476121682699986,0.00084569517878892424,0.12967829304138284
-13.451251456228702,0.00086020528039227587,0.12814509803320795
-13.426381229757419,0.0008748894707965323,0.12661001712950726
-13.401511003286135,0.00088974240355026884,0.12507355523249888
-13.376640776814853,0.00090475862191912988,0.12353621180767814
-13.351770550343568,0.00091993256413851622,0.12199848063597439
-13.326900323872286,0.00093525856882374083,0.12046084957340066
-13.302030097401003,0.00095073088053322294,0.11892380031832704
-13.277159870929719,0.00096634365547985685,0.11738780818650525
-13.252289644458436,0.00098209096738539545,0.11585334189395713
-13.227419417987152,0.00099796681347231477,0.11432086334783047
-13.202549191515869,0.0010139651205872272,0.112790827445319
-13.177678965044585,0.0010300797514496501,0.11126368188072699
-13.152808738573302,0.0010463045110194814,0.10973986696075631
-13.127938512102018,0.0010626331529763138,0.10821981542807582
-13.103068285630735,0.001079059386303252,0.10670395229323125
-13.078198059159453,0.0010955768819677181,0.10519269467493574
-13.053327832688169,0.0011121792796912819,0.10368645164877834
-13.028457606216886,0.0011288601948003345,0.10218562410437378
-13.003587379745602,0.001145613225149112,0.1006906046109676
-12.978717153274319,0.0011624319581062612,0.099201777291504381
-12.953846926803035,0.0011793099775959319,0.097719517705152248
-12.928976700331752,0.0011962408711840601,0.096244192738273615
-12.90410647386047,0.0012132182372003521,0.09477616050381675
-12.879236247389185,0.00123023569188618,0.093315770249099511
-12.854366020917903,0.0012472868765584506,0.091863362271944693
-12.829495794446618,0.0012643654647793313,0.090419267845116835
-12.804625567975336,0.0012814651695215017,0.088983809149006873
-12.779755341504051,0.0012985797503185484,0.087557299212496068
-12.754885115032769,0.00131570302038988,0.08614004186192957
-12.730014888561486,0.0013328288537295899,0.084732331678115891
-12.705144662090202,0.0013499511921484723,0.083334453961266541
-12.680274435618919,0.0013670640522584487,0.081946684703779013
-12.655404209147635,0.0013841615323886155,0.080569290570760052
-12.630533982676353,0.0014012378194220507,0.07920252888818187
-12.605663756205068,0.0014182871955426728,0.077846647638552535
-12.580793529733786,0.0014353040448813338,0.076501885463981317
-12.555923303262501,0.0014522828600505547,0.075168471676507656
-12.531053076791219,0.0014692182485572737,0.07384662627556271
-12.506182850319936,0.0014861049390832261,0.072536559972421019
-12.481312623848652,0.0015029377876226023,0.07123847422149962
-12.456442397377369,0.0015197117834669224,0.069952561258354209
-12.431572170906085,0.0015364220550271672,0.068679004144216529
-12.406701944434802,0.0015530638754835087,0.067417976816916622
-12.381831717963518,0.0015696326682531775,0.066169644148024051
-12.356961491492235,0.0015861240122673214,0.064934162006043947
-12.332091265020953,0.0016025336470479998,0.063711677325494556
-12.307221038549669,0.0016188574775767403,0.062502328181694961
-12.282350812078386,0.0016350915789465235,0.061306243871084923
-12.257480585607102,0.0016512322007893369,0.060123544996896677
-12.232610359135819,0.0016672757714718915,0.058954343559998568
-12.207740132664535,0.0016832189020524865,0.057798743054723739
-12.182869906193252,0.0016990583899924364,0.056656838569500448
-12.157999679721968,0.0017147912226159572,0.055528716892093391
-12.133129453250685,0.0017304145803128373,0.054414456619269559
-12.108259226779403,0.0017459258394787467,0.053314128270695649
-12.083389000308118,0.0017613225751885175,0.052227794406878136
-12.058518773836836,0.0017766025635982678,0.051155509750953024
-12.033648547365551,0.001791763784072762,0.050097321314132644
-12.008778320894269,0.0018068044210349564,0.049053268524619012
-11.983908094422985,0.001821722865535231,0.048023383359789333
-11.959037867951702,0.0018365177165383818,0.047007690481464456
-11.934167641480419,0.0018511877819270379,0.046006207374066403
-11.909297415009135,0.0018657320792207039,0.045018944485477136
-11.884427188537853,0.001880149836010284,0.044045905370408041
-11.859556962066568,0.0018944404901085122,0.043087086836091693
-11.834686735595286,0.0019086036894172592,0.042142479090111248
-11.809816509124001,0.0019226392915133879,0.0412120658901802
-11.784946282652719,0.0019365473629553353,0.040295824695692109
-11.760076056181436,0.0019503281783132406,0.039393726820856914
-11.735205829710152,0.001963982218926027,0.038505737589247267
-11.710335603238869,0.0019775101713894083,0.03763181648957771
-11.685465376767585,0.0019909129257794371,0.036771917332542495
-11.660595150296302,0.0020041915736166808,0.035925988408542768
-11.635724923825018,0.0020173474055767949,0.035093972646133134
-11.610854697353735,0.0020303819089537122,0.034275807771024604
-11.585984470882451,0.0020432967648822842,0.033471426465480174
-11.561114244411169,0.00205609384532768,0.032680756527946525
-11.536244017939886,0.0020687752098494236,0.031903721032764808
-11.511373791468602,0.0020813431021483504,0.031140238489810606
-11.486503564997319,0.0020937999464053629,0.030390223003914561
-11.461633338526035,0.0021061483434212016,0.029653584433918787
-11.436763112054752,0.0021183910665669731,0.028930228551230498
-11.411892885583468,0.0021305310575555473,0.028220057197734523
-11.387022659112185,0.0021425714220443212,0.027522968442933983
-11.362152432640903,0.0021545154250802666,0.02683885674018946
-11.337282206169618,0.0021663664863984457,0.02616761308193347
-11.312411979698336,0.0021781281755855432,0.025509125153739827
-11.287541753227051,0.0021898042071202663,0.024863277487131588
-11.262671526755769,0.0022013984353026527,0.024229951611017261
-11.237801300284485,0.0022129148490846397,0.023609026201646607
-11.212931073813202,0.0022243575668143912,0.023000377230984404
-11.188060847341919,0.0022357308309070962,0.022403878113402574
-11.163190620870637,0.0022470390024550211,0.02181939985059719
-11.138320394399351,0.0022582865557898226,0.021246811174640036
-11.113450167928068,0.0022694780730100521,0.020685978689079725
-11.088579941456786,0.002280618238487013,0.020136767008010238
-11.063709714985503,0.0022917118333619407,0.01959903889303146
-11.038839488514217,0.0023027637300476302,0.019072655388027989
-11.013969262042934,0.0023137788867474947,0.01855747595169914
-10.989099035571652,0.0023247623420049419,0.018053358587774779
-10.964228809100369,0.0023357192092959252,0.017560159972859007
-10.939358582629087,0.0023466546716772447,0.017077735581844954
-10.914488356157801,0.0023575739765031357,0.016605939810849839
-10.889618129686518,0.0023684824302223329,0.016144626097623339
-10.864747903215235,0.0023793853932676905,0.015693647039385097
-10.839877676743953,0.0023902882750500014,0.015252854508053561
-10.815007450272667,0.0024011965290675311,0.014822099762829758
-10.790137223801384,0.0024121156481422762,0.014401233560105533
-10.765266997330102,0.0024230511597937462,0.01399010626066753
-10.740396770858819,0.002434008621760519,0.013588567934174324
-10.715526544387536,0.0024449936176795814,0.013196468460885709
-10.69065631791625,0.0024560117529328182,0.012813657630627534
-10.665786091444968,0.0024670686506697258,0.012439985238979542
-10.640915864973685,0.0024781699480148139,0.012075301180675362
-10.616045638502403,0.0024893212924676769,0.011719455540209481
-10.59117541203112,0.0025005283385032035,0.011372298679647161
-10.566305185559834,0.0025117967443787758,0.011033681323637511
-10.541434959088551,0.0025231321691547848,0.01070345464163292
-10.516564732617269,0.0025345402699341888,0.010381470327320171
-10.491694506145986,0.0025460266993261676,0.010067580675272926
-10.4668242796747,0.0025575971031383767,0.0097616386548364503
-10.441954053203418,0.0025692571183016247,0.0094634979812593702
-10.417083826732135,0.0025810123710301781,0.0091730131840885645
-10.392213600260853,0.0025928684752201561,0.0088900396728473635
-10.36734337378957,0.0026048310310879453,0.0086144338000180339
-10.342473147318284,0.0026169056240497438,0.0083460529213528062
-10.317602920847001,0.0026290978238427648,0.0080847554535396025
-10.292732694375719,0.0026414131838879314,0.0078304009292501347
-10.267862467904436,0.0026538572408931513,0.0075828500496013555
-10.24299224143315,0.0026664355146956476,0.0073419647340615722
-10.218122014961867,0.0026791535083411119,0.0071076081678355376
-10.193251788490585,0.0026920167083967564,0.0068796448467634292
-10.168381562019302,0.0027050305854946968,0.00665794061977148
-10.14351133554802,0.0027182005951014083,0.006442362728912277
-10.118641109076734,0.0027315321785083575,0.0062327798470348935
-10.093770882605451,0.0027450307640382709,0.0060290621131261525
-10.068900656134169,0.0027587017684608584,0.0058310811653651037
-10.044030429662886,0.0027725505986112035,0.0056387101719348274
-10.019160203191603,0.0027865826532034047,0.0054518238596356506
-9.9942899767203173,0.0028008033248315359,0.0052702985403454954
-9.9694197502490347,0.0028152180021493094,0.005094012135373787
-9.9445495237777521,0.0028298320722194405,0.0049228441977556695
-9.9196792973064696,0.0028446509230230094,0.0047566759325347848
-9.8948090708351835,0.0028596799461187996,0.0045953902150826396
-9.8699388443639009,0.0028749245394419239,0.0044388716075036945
-9.8450686178926183,0.002890390110230818,0.0042870063731751422
-9.8201983914213358,0.0029060820780710279,0.0041396824894715314
-9.7953281649500532,0.00292200587804402,0.0039967896587238313
-9.7704579384787671,0.0029381669639687441,0.0038582193174632822
-9.7455877120074845,0.0029545708117234208,0.003723864644000395
-9.720717485536202,0.0029712229226346747,0.0035936205643892646
-9.6958472590649194,0.0029881288269209103,0.0034673837568279793
-9.6709770325936333,0.0030052940871765116,0.0033450526545451718
-9.6461068061223507,0.0030227243018833179,0.0032265274472231898
-9.6212365796510682,0.0030404251089356216,0.0031117100810076985
-9.5963663531797856,0.0030584021891647802,0.0030005042571538869
-9.571496126708503,0.0030766612698494562,0.0028928154293586489
-9.5466259002372169,0.0030952081281974122,0.0027885507998279538
-9.5217556737659343,0.0031140485947847513,0.0026876193141284949
-9.4968854472946518,0.0031331885569385195,0.0025899316548716471
-9.4720152208233692,0.0031526339620486041,0.002495400234278146
-9.4471449943520867,0.0031723908207948806,0.0024039391856705843
-9.4222747678808005,0.0031924652102758039,0.0023154643539407475
-9.397404541409518,0.0032128632770245967,0.0022298932850381274
-9.3725343149382354,0.0032335912398995508,0.0021471452145250675
-9.3476640884669528,0.0032546553928349807,0.0020671410552437967
-9.3227938619956667,0.0032760621074397777,0.0019898033841394586
-9.2979236355243842,0.0032978178354306294,0.0019150564282828389
-9.2730534090531016,0.0033199291108874434,0.001842826050135456
-9.248183182581819,0.0033424025523186751,0.0017730397320992509
-9.2233129561105365,0.0033652448645247529,0.0017056265603920002
-9.1984427296392504,0.0033884628402481372,0.0016405172082889039
-9.1735725031679678,0.0034120633615989716,0.0015776439187699949
-9.1487022766966852,0.0034360534012457611,0.0015169404866119572
-9.1238320502254027,0.0034604400233609607,0.0014583422399623972
-9.0989618237541166,0.0034852303843118482,0.0014017860214333893
-9.074091597282834,0.0035104317330876349,0.001347210168750473
-9.0492213708115514,0.0035360514114542514,0.0012945544949921378
-9.0243511443402689,0.0035620968538288469,0.0012437602684542096
-8.9994809178689863,0.0035885755868666019,0.001194770192172326
-8.9746106913977002,0.0036154952287530849,0.0011475283831349509
-8.9497404649264176,0.0036428634881959725,0.0011019803512184224
-8.9248702384551351,0.0036706881631106223,0.0010580729778744493
-8.9000000119838525,0.0036989771389945797,0.0010157544945997919
-8.8751297855125699,0.0037277383869868054,0.00097497446121667432
-8.8502595590412838,0.0037569799616080654,0.00093568374399168454
-8.8253893325700012,0.0037867099981795656,0.00089783449361998085
-8.8005191060987187,0.0038169367099176667,0.00086138012310057403
-8.7756488796274361,0.0038476683847031247,0.00082627528552774751
-8.75077865315615,0.0038789133815240158,0.00079247585182253748
-8.7259084266848674,0.0039106801265922217,0.00075993888842746521
-8.7010382002135849,0.003942977109134051,0.00072862263498664113
-8.6761679737423023,0.0039758128768561714,0.00069848648203267138
-8.6512977472710197,0.0040091960310887987,0.00066949094870073864
-8.6264275207997336,0.0040431352216088023,0.00064159766048944096
-8.6015572943284511,0.004077639141145898,0.00061476932708713541
-8.5766870678571685,0.0041127165195760321,0.00058896972028158736
-8.5518168413858859,0.0041483761178063719,0.00056416365197003483
-8.5269466149145998,0.0041846267213573683,0.00054031695228582745
-8.5020763884433173,0.00422147713364757,0.00051739644785708946
-8.4772061619720347,0.0042589361689879578,0.00049536994021196379
-8.4523359355007521,0.0042970126452926954,0.00047420618434435978
-8.4274657090294696,0.004335715376514177,0.00045387486745322616
-8.4025954825581834,0.0043750531648106611,0.00043434658786771057
-8.3777252560869009,0.0044150347924553088,0.00041559283416982837
-8.3528550296156183,0.0044556690134961467,0.00039758596452550411
-8.3279848031443358,0.0044969645451768438,0.0003802991862342424
-8.3031145766730496,0.0045389300591287774,0.00036370653550691858
-8.2782443502017671,0.0045815741723453582,0.00034778285748059373
-8.2533741237304845,0.0046249054379500793,0.00033250378647853908
-8.2285038972592019,0.0046689323357701276,0.00031784572652313335
-8.2036336707879194,0.0047136632627278255,0.00030378583210858808
-8.1787634443166333,0.0047591065230627606,0.00029030198923993283
-8.1538932178453507,0.0048052703183975413,0.00027737279674410831
-8.1290229913740681,0.004852162737660818,0.00026497754785843143
-8.1041527649027856,0.0048997917468812206,0.00025309621210122159
-8.079282538431503,0.0049481651788664937,0.00024170941742880298
-8.0544123119602169,0.0049972907227821793,0.00023079843268263294
-8.0295420854889343,0.0050471759136445716,0.00022034515032981987
-8.0046718590176518,0.0050978281217429764,0.00021033206949980422
-7.9798016325463692,0.0051492545420064595,0.000200742279319588
-7.9549314060750831,0.0052014621833304069,0.00019155944254939898
-7.9300611796038005,0.0052544578578786975,0.0001827677795203261
-7.905190953132518,0.0053082481703771714,0.00017435205237501119
-7.8803207266612354,0.0053628395074143444,0.00016629754961216081
-7.8554505001899528,0.0054182380267654507,0.00015859007093523402
-7.8305802737186667,0.0054744496467560811,0.00015121591240533519
-7.8057100472473842,0.0055314800356816071,0.0001441618518980216
-7.7808398207761016,0.0055893346012988523,0.00013741513486338502
-7.755969594304819,0.005648018480406425,0.0001309634603885196
-7.7310993678335329,0.0057075365285301346,0.00012479496756115602
-7.7062291413622503,0.0057678933097300633,0.00011889822213300307
-7.6813589148909678,0.0058290930865458205,0.00011326220348106438
-7.6564886884196852,0.0058911398100964327,0.00010787629186497511
-7.6316184619484027,0.0059540371103514265,0.00010273025597816189
-7.6067482354771165,0.0060177882865895607,9.7814240790418673e-05
-7.581878009005834,0.0060823962980615055,9.3118755679300722e-05
-7.5570077825345514,0.0061478637548730833,8.8634662847531141e-05
-7.5321375560632688,0.0062141929091050667,8.4353166023464775e-05
-7.5072673295919863,0.0062813856461858848,8.026579944146869e-05
-7.4823971031207002,0.0063494434765333204,7.6364417098937233e-05
-7.4575268766494176,0.0064183675274810462,7.2641182286522775e-05
-7.432656650178135,0.0064881585355060891,6.9088557388019217e-05
-7.4077864237068525,0.0065588168387726679,6.5699293946238656e-05
-7.3829161972355664,0.0066303423700081595,6.2466422991093047e-05
-7.3580459707642838,0.0067027346497264117,5.9383245626006226e-05
-7.3331757442930012,0.0067759927798138947,5.6443323868686957e-05
-7.3083055178217187,0.00685011543749337,5.3640471742219271e-05
-7.2834352913504361,0.0069251008696801777,5.0968746612352892e-05
-7.25856506487915,0.0070009468877456731,4.8422440766810648e-05
-7.2336948384078674,0.0070776508627021055,4.5996073232387241e-05
-7.2088246119365849,0.0071552097208232596,4.3684381825551087e-05
-7.1839543854653023,0.007233619939714565,4.1482315432241403e-05
-7.1590841589940162,0.0073128775448464507,3.9385026512505187e-05
-7.1342139325227336,0.0073929781065640325,3.7387863825606782e-05
-7.1093437060514511,0.0074739167375865367,3.5486365371213481e-05
-7.0844734795801685,0.0075556880910087323,3.3676251542262599e-05
-7.0596032531088859,0.0076382863588170475,3.1953418485098399e-05
-7.0347330266375998,0.0077217052709322208,3.0313931662473548e-05
-7.0098628001663172,0.0078059380947901689,2.8754019615016449e-05
-6.9849925736950347,0.0078909776354723279,2.7270067916769707e-05
-6.9601223472237521,0.0079768162363962163,2.585861332043195e-05
-6.9352521207524696,0.008063445780576585,2.4516338087944387e-05
-6.9103818942811834,0.0081508576924672702,2.324006450209471e-05
-6.8855116678099009,0.0082390429403927153,2.202674955483988e-05
-6.8606414413386183,0.0083279920395788049,2.0873479808074882e-05
-6.8357712148673357,0.0084176950557905052,1.9777466422621887e-05
-6.8109009883960496,0.0085081416095848812,1.8736040351242565e-05
-6.7860307619247671,0.0085993208811861802,1.7746647691527008e-05
-6.7611605354534845,0.0086912216159900409,1.6806845194551504e-05
-6.7362903089822019,0.00878383213070222,1.5914295925252355e-05
-6.7114200825109194,0.0088771403201176585,1.5066765070507313e-05
-6.6865498560396333,0.0089711336645440631,1.426211589097243e-05
-6.6616796295683507,0.0090657992378739213,1.3498305812776578e-05
-6.6368094030970681,0.009161123716308105,1.2773382655230682e-05
-6.6119391766257856,0.0092570933877330376,1.2085480990770347e-05
-6.5870689501544994,0.0093536941617531327,1.143281863340781e-05
-6.5621987236832169,0.0094509115803786056,1.0813693252032035e-05
-6.5373284972119343,0.0095487308293688289,1.0226479104956552e-05
-6.5124582707406518,0.0096471367502292439,9.6696238921814374e-06
-6.4875880442693692,0.0097461138528600767,9.1416457218968216e-06
-6.4627178177980831,0.0098456463288532688,8.6411301878227693e-06
-6.4378475913268005,0.0099457180654332761,8.1667275540460056e-06
-6.4129773648555179,0.010046312660036531,7.717150044079218e-06
-6.3881071383842354,0.010147413435522766,7.291169230937608e-06
-6.3632369119129528,0.010249003456010777,6.8876135250926101e-06
-6.3383666854416667,0.010351065543329818,6.5053657572307603e-06
-6.3134964589703841,0.010453582294076386,6.1433608528134923e-06
-6.2886262324991016,0.01055653609726565,5.8005835954997273e-06
-6.263756006027819,0.010659909152564746,5.4760664765621147e-06
-6.2388857795565329,0.010763683489094287,5.1688876274931543e-06
-6.2140155530852503,0.0108678409847833,4.878168833065424e-06
-6.1891453266139678,0.010972363386261274,4.603073622175165e-06
-6.1642751001426852,0.011077232329269639,4.3428054338662477e-06
-6.1394048736714026,0.011182429359573927,4.096605855995276e-06
-6.1145346472001165,0.011287935954356376,3.8637529340643939e-06
-6.089664420728834,0.01139373354406723,3.6435595478125105e-06
-6.0647941942575514,0.011499803534712331,3.4353718532187332e-06
-6.0399239677862688,0.011606127330552038,3.2385677876356927e-06
-6.0150537413149827,0.011712686357186593,3.0525556358313814e-06
-5.9901835148437002,0.011819462085000412,2.8767726547803336e-06
-5.9653132883724176,0.011926436052937637,2.7106837551045762e-06
-5.940443061901135,0.0120335898925788,2.5537802371253225e-06
-5.9155728354298525,0.012140905352488202,2.4055785795440901e-06
-5.8907026089585663,0.012248364322799774,2.2656192788300578e-06
-5.8658323824872838,0.012355948860007815,2.133465737447333e-06
-5.8409621560160012,0.012463641211928334,2.0087031991109107e-06
-5.8160919295447187,0.012571423842795283,1.890937729315767e-06
-5.7912217030734325,0.012679279458454314,1.7797952394361882e-06
-5.76635147660215,0.012787191031616617,1.6749205527460038e-06
-5.7414812501308674,0.012895141827133664,1.5759765107610809e-06
-5.7166110236595848,0.013003115427252456,1.4826431183569457e-06
-5.6917407971883023,0.013111095756810971,1.3946167261629675e-06
-5.6668705707170162,0.013219067108331366,1.3116092487834487e-06
-5.6420003442457336,0.013327014166968678,1.2333474174431349e-06
-5.617130117774451,0.013434922035271609,1.1595720657007081e-06
-5.5922598913031685,0.013542776257711036,1.090037446919309e-06
-5.5673896648318859,0.013650562844932258,1.0245105822268301e-06
-5.5425194383605998,0.013758268297685013,9.6277063774194328e-07
-5.5176492118893172,0.013865879630386727,9.0460832988369362e-07
-5.4927789854180347,0.013973384394272242,8.4982535762316995e-07
-5.4679087589467521,0.014080770700084616,7.9823386057589065e-07
-5.443038532475466,0.014188027240260338,7.4965590187196146e-07
-5.4181683060041834,0.014295143310563028,7.0392297477896925e-07
-5.3932980795329009,0.014402108831119399,6.6087553208912234e-07
-5.3684278530616183,0.014508914366811409,6.2036253731797942e-07
-5.3435576265903357,0.014615551146979103,5.8224103679660368e-07
-5.3186874001190496,0.014722011084388609,5.4637575177274741e-07
-5.293817173647767,0.014828286793420804,5.1263868966935902e-07
-5.2689469471764845,0.014934371607436507,4.8090877368037506e-07
-5.2440767207052019,0.015040259595274542,4.5107148991468513e-07
-5.2192064942339158,0.015145945576840425,4.2301855132887105e-07
-5.1943362677626332,0.015251425137743935,3.9664757771837435e-07
-5.1694660412913507,0.015356694642945425,3.7186179106471129e-07
-5.1445958148200681,0.015461751249371221,3.4856972556363744e-07
-5.1197255883487855,0.015566592917460507,3.2668495168534942e-07
-5.0948553618774994,0.015671218421607083,3.0612581364335091e-07
-5.0699851354062169,0.015775627359461232,2.8681517967323243e-07
-5.0451149089349343,0.015879820160058181,2.6868020454639194e-07
-5.0202446824636517,0.015983798090742123,2.5165210376683646e-07
-4.9953744559923692,0.016087563262855691,2.3566593892139551e-07
-4.9705042295210831,0.016191118636167803,2.2066041367520086e-07
-4.9456340030498005,0.016294468022014043,2.0657767992507505e-07
-4.9207637765785179,0.016397616085126493,1.9336315364346415e-07
-4.8958935501072354,0.0165005683441318,1.8096533996496616e-07
-4.8710233236359493,0.016603331170699131,1.6933566708610197e-07
-4.8461530971646667,0.016705911787321351,1.5842832856701208e-07
-4.8212828706933841,0.016808318263716406,1.4820013364107519e-07
-4.7964126442221016,0.016910559511837203,1.3861036515521026e-07
-4.771542417750819,0.017012645279482461,1.2962064477967945e-07
-4.7466721912795329,0.017114586142501803,1.211948051417426e-07
-4.7218019648082503,0.017216393495593441,1.1329876855244703e-07
-4.6969317383369678,0.017318079541693645,1.0590043201018414e-07
-4.6720615118656852,0.017419657279961479,9.8969558178500021e-08
-4.6471912853943991,0.017521140492364168,9.2477672048909552e-08
-4.6223210589231165,0.017622543728872307,8.6397963012274343e-08
-4.5974508324518339,0.017723882291276593,8.0705192074559958e-08
-4.5725806059805514,0.017825172215640554,7.5375603964631549e-08
-4.5477103795092688,0.017926430253407555,7.0386843893049527e-08
-4.5228401530379827,0.018027673851182518,6.5717878731736689e-08
-4.4979699265667001,0.018128921129211863,6.1348922394835724e-08
-4.4730997000954176,0.018230190858589162,5.7261365211096532e-08
-4.448229473624135,0.018331502437215111,5.3437707087776861e-08
-4.4233592471528524,0.018432875864545128,4.9861494275245246e-08
-4.3984890206815663,0.018534331715159648,4.651725955033811e-08
-4.3736187942102838,0.018635891111195395,4.3390465645003009e-08
-4.3487485677390012,0.018737575693678402,4.0467451754875739e-08
-4.3238783412677186,0.018839407592802525,3.7735382970244149e-08
-4.2990081147964325,0.018941409397199797,3.5182202479285853e-08
-4.27413788832515,0.019043604122250871,3.2796586400619194e-08
-4.2492676618538674,0.01914601517748734,3.0567901109028709e-08
-4.2243974353825848,0.019248666333138979,2.848616292477193e-08
-4.1995272089113023,0.019351581685881615,2.6542000043118788e-08
-4.1746569824400162,0.019454785623843739,2.4726616586756548e-08
-4.1497867559687336,0.019558302790931278,2.303175866941345e-08
-4.124916529497451,0.019662158050532726,2.1449682364508378e-08
-4.1000463030261685,0.019766376448667404,1.9973123477864863e-08
-4.0751760765548823,0.019870983176642321,1.8595269028504113e-08
