x,kde,ekf_gaussian
-1.0435937777093436,7.4776268503696792e-05,9.357693419169837e-13
-1.011379683218216,7.2652510336655539e-05,8.3179918214567654e-13
-0.97916558872708492,7.0618283196592093e-05,7.3918475115393523e-13
-0.94695149423595737,6.8671827933828477e-05,6.5670805441420988e-13
-0.91473739974482626,6.6811460048909498e-05,5.8327924120911763e-13
-0.88252330525369871,6.5035569221907243e-05,5.1792339785384236e-13
-0.8503092107625676,6.3342618870710948e-05,4.5976867222296951e-13
-0.8180951162714365,6.1731145739003367e-05,4.0803559855550474e-13
-0.78588102178030894,6.0199759514633258e-05,3.620275040748897e-13
-0.75366692728917783,5.8747142479069204e-05,3.2112189035421622e-13
-0.72145283279805028,5.7372049188615433e-05,2.8476269268472691e-13
-0.68923873830691917,5.6073306188043815e-05,2.5245333006505423e-13
-0.65702464381579162,5.4849811757311621e-05,2.237504669078841e-13
-0.62481054932466051,5.3700535691999627e-05,1.9825841523924048e-13
-0.59259645483353296,5.2624519118093221e-05,1.756241131176541e-13
-0.56038236034240185,5.1620874341754458e-05,1.5553262129186901e-13
-0.5281682658512743,5.0688784734659266e-05,1.3770308580815357e-13
-0.49595417136014319,4.9827504655536492e-05,1.218851194263564e-13
-0.46374007686901564,4.9036359408469873e-05,1.0785555935878224e-13
-0.43152598237788453,4.8314745238567375e-05,9.5415563052946535e-14
-0.39931188788675698,4.7662129365550612e-05,8.4388007540826697e-14
-0.36709779339562587,4.7078050055837288e-05,7.4615161310720555e-14
-0.33488369890449832,4.6562116733665342e-05,6.5956600758358883e-14
-0.30266960441336721,4.6114010131801234e-05,5.8287346072498774e-14
-0.2704555099222361,4.5733482482364856e-05,5.1496193935740595e-14
-0.23824141543110855,4.5420357748301952e-05,4.5484226699403033e-14
-0.20602732093997744,4.5174531896010023e-05,4.0163479745759257e-14
-0.17381322644884989,4.4995973209632666e-05,3.5455750602972241e-14
-0.14159913195771878,4.4884722647516153e-05,3.1291535047144e-14
-0.10938503746659123,4.4840894241312846e-05,2.7609076929631125e-14
-0.077170942975460122,4.4864675538217639e-05,2.4353519822015233e-14
-0.044956848484332568,4.4956328086803406e-05,2.1476149790463331e-14
-0.012742753993201461,4.5116187966916371e-05,1.8933719708606407e-14
0.019471340497926093,4.5344666364079379e-05,1.6687846505515746e-14
0.0516854349890572,4.5642250188852153e-05,1.470447363348746e-14
0.083899529480184754,4.6009502741572777e-05,1.2953391838975734e-14
0.11611362397131586,4.6447064422907524e-05,1.1407812037865144e-14
0.14832771846244341,4.6955653490614066e-05,1.0043984741362837e-14
0.18054181295357452,4.7536066862929771e-05,8.8408610582657663e-15
0.21275590744470207,4.8189180968962528e-05,7.7797908197642087e-15
0.24497000193583318,4.8915952646478076e-05,6.844253840115483e-15
0.27718409642696074,4.9717420087435404e-05,6.0196207458096936e-15
0.30939819091809184,5.0594703831643816e-05,5.2929401820053613e-15
0.34161228540922295,5.1549007808873167e-05,4.6527495423997431e-15
0.3738263799003505,5.2581620429756511e-05,4.0889066711868746e-15
0.40604047439148161,5.3693915725799905e-05,3.5924402568932768e-15
0.43825456888260916,5.4887354538809191e-05,3.1554168808252874e-15
0.47046866337374027,5.6163485760020476e-05,2.7708229004780014e-15
0.50268275786486782,5.7523947619215367e-05,2.4324595431303568e-15
0.53489685235599893,5.897046902408596e-05,2.1348497592929322e-15
0.56711094684712648,6.0504870950085492e-05,1.8731555417907745e-15
0.59932504133825759,6.2129067881010696e-05,1.6431045559222748e-15
0.63153913582938515,6.3845069300516724e-05,1.4409250510431481e-15
0.66375323032051625,6.565498123476669e-05,1.263288135594672e-15
0.69596732481164381,6.7561007846395557e-05,1.1072565974084736e-15
0.72818141930277491,6.9565453079943303e-05,9.702395402988529e-16
0.76039551379390247,7.1670722358900652e-05,8.4995218761331813e-16
0.79260960828503357,7.387932433448741e-05,7.4438027453994453e-16
0.82482370277616113,7.6193872686253076e-05,6.5174851446598176e-16
0.85703779726729223,7.8617087974589415e-05,5.7049268134221482e-16
0.88925189175841979,8.1151799545194181e-05,4.9923490055575254e-16
0.92146598624955089,8.380094748552815e-05,4.3676178589282705e-16
0.953680080740682,8.6567584633257143e-05,3.8200510036362781e-16
0.98589417523180956,8.9454878636667276e-05,3.3402465448120518e-16
1.0181082697229407,9.2466114067004044e-05,2.9199318750204715e-16
1.0503223642140682,9.5604694582650186e-05,2.5518300556316636e-16
1.0825364587051993,9.8874145145055631e-05,2.2295417596332286e-16
1.1147505531963269,0.00010227811428626989,1.9474409936840102e-16
1.146964647687458,0.00010582037642791766,1.7005830177196927e-16
1.1791787421785891,0.0001095048342514249,1.4846230587976517e-16
1.2113928366697131,0.00011333552111925788,1.2957445745024466e-16
1.2436069311608442,0.00011731660354692298,1.1305959622696085e-16
1.2758210256519753,0.00012145238372541252,9.8623473633464269e-17
1.3080351201431064,0.00012574730209377502,8.6007830538714049e-17
1.3402492146342304,0.00013020593996143339,7.4986058293627542e-17
1.3724633091253615,0.00013483302217983656,6.5359375023503093e-17
1.4046774036164926,0.00013963341986298955,5.695345695864779e-17
1.4368914981076237,0.00014461215315638416,4.9615471505085947e-17
1.4691055925987477,0.00014977439405376803,4.3211464895957688e-17
1.5013196870898788,0.0001551254692612127,3.7624062708316617e-17
1.5335337815810099,0.00016067086310780321,3.2750446356780251e-17
1.5657478760721411,0.00016641622050233196,2.8500572953488983e-17
1.5979619705632722,0.00017236734993523578,2.4795609714383793e-17
1.6301760650543962,0.00017853022652504399,2.1566557449349391e-17
1.6623901595455273,0.00018491099510849031,1.875304064688899e-17
1.6946042540366584,0.00019151597337343493,1.6302244295925813e-17
1.7268183485277895,0.00019835165503366578,1.4167979916434683e-17
1.7590324430189135,0.0002054247130446205,1.2309865331193253e-17
1.7912465375100446,0.00021274200285898492,1.0692604533335562e-17
1.8234606320011757,0.00022031056572105096,9.2853556156829813e-18
1.8556747264923068,0.00022813763199875718,8.0611761519897898e-18
1.8878888209834308,0.00023623062455212514,6.9965366786813688e-18
1.9201029154745619,0.00024459716213689635,6.0708940372630024e-18
1.952317009965693,0.00025324506284197081,5.2663173192271905e-18
1.9845311044568241,0.00026218234755931392,4.5671600218687058e-18
2.0167451989479481,0.00027141724348484191,3.9597727882280863e-18
2.0489592934390792,0.0002809581876487752,3.4322517791337602e-18
2.0811733879302103,0.00029081383047384601,2.974218320454621e-18
2.1133874824213414,0.00030099303935974338,2.5766259934199585e-18
2.1456015769124726,0.00031150490229202017,2.231591798417195e-18
2.1778156714035966,0.00032235873147369571,1.9322484302713722e-18
2.2100297658947277,0.00033356406697766973,1.6726150620749915e-18
2.2422438603858588,0.00034513068041799839,1.4474843508528081e-18
2.2744579548769899,0.00035706857863801374,1.2523236567378233e-18
2.3066720493681139,0.0003693880074132135,1.0831887123610587e-18
2.338886143859245,0.00038209945516672669,9.3664819474341131e-19
2.3711002383503761,0.00039521365669509842,8.0971784160951194e-19
2.4033143328415072,0.00040874159690210149,6.9980292079126152e-19
2.4355284273326312,0.00042269451453813973,6.046480079730452e-19
2.4677425218237623,0.00043708390594279225,5.2229315684813339e-19
2.4999566163148934,0.00045192152878786721,4.5103565892785866e-19
2.5321707108060245,0.00046721940581838286,3.8939668964033357e-19
2.5643848052971485,0.00048298982858871518,3.3609222462667852e-19
2.5965988997882796,0.00049924536119112643,2.9000768674344132e-19
2.6288129942794107,0.00051599884397369295,2.5017585149673092e-19
2.6610270887705418,0.00053326339724477426,2.1575759759636679e-19
2.6932411832616729,0.00055105242496085699,1.8602514102715749e-19
2.7254552777527969,0.00056937961839465998,1.6034743636634727e-19
2.7576693722439281,0.00058825895978030247,1.3817746880678447e-19
2.7898834667350592,0.00060770472593209117,1.1904119515604403e-19
2.8220975612261903,0.00062773149183367543,1.0252792257220245e-19
2.8543116557173143,0.00064835413419395713,8.8281940496122825e-20
2.8865257502084454,0.00066958783496622238,7.5995244611639933e-20
2.9187398446995765,0.0006914480848268066,6.540121211819085e-20
2.9509539391907076,0.00071395068660958861,5.6269105493750759e-20
2.9831680336818316,0.00073711175869237285,4.8399297575587164e-20
3.0153821281729627,0.00076094773833138094,4.1619124469191235e-20
3.0475962226640938,0.00078547538493968765,3.5779284755683407e-20
3.0798103171552249,0.0008107117833055916,3.0750713918615827e-20
3.1120244116463489,0.00083667434674679299,2.6421872040384495e-20
3.14423850613748,0.00086338082019597891,2.2696390790910391e-20
3.1764526006286111,0.00089084928321354179,1.94910326915014e-20
3.2086666951197422,0.00091909815292310498,1.6733921711469445e-20
3.2408807896108662,0.0009481461868651055,1.4363009555365224e-20
3.2730948841019973,0.00097801248576415319,1.2324746621816573e-20
3.3053089785931284,0.0010087164962051887,1.0572930646346968e-20
3.3375230730842596,0.0010402780132139505,9.0677095548060202e-21
3.3697371675753907,0.0010727171827368087,7.7747181166793469e-21
3.4019512620665147,0.0011060545040150985,6.664330655731084e-21
3.4341653565576458,0.001140310831848994,5.7110143993293906e-21
3.4663794510487769,0.0011755073787458527,4.8927700712266327e-21
3.498593545539908,0.0012116657169480409,4.1906480938242471e-21
3.530807640031032,0.0012488077803348792,3.5883302985913629e-21
3.5630217345221631,0.001286955866193786,3.0717683765752686e-21
3.5952358290132942,0.0013261326368548454,2.6288714604582189e-21
3.6274499235044253,0.0013663611211840046,2.2492362377018386e-21
3.6596640179955493,0.0014076647159290375,1.923913870516716e-21
3.6918781124866804,0.0014500671869131698,1.6452087597114589e-21
3.7240922069778115,0.0014935926700704039,1.4065048507937615e-21
3.7563063014689426,0.0015382656723175972,1.2021157549705087e-21
3.7885203959600666,0.0015841110722570155,1.0271554562434388e-21
3.8207344904511977,0.0016311541207043533,8.774268084713319e-22
3.8529485849423288,0.0016794204410359613,7.4932540166788917e-22
3.8851626794334599,0.0017289360293500067,6.397567024086869e-22
3.917376773924591,0.0017797272544356078,5.4606465555678839e-22
3.9495908684157151,0.001831820857544082,4.6597017925744747e-22
3.9818049629068462,0.0018852439519568846,3.9751819724572634e-22
4.0140190573979773,0.0019400240223439581,3.3903203625529861e-22
4.0462331518891084,0.0019961889239068832,2.8907417545527289e-22
4.0784472463802324,0.0020537668813011001,2.4641247262961164e-22
4.1106613408713635,0.0021127864873312649,2.0999111107922125e-22
4.1428754353624946,0.0021732767014137223,1.7890561443041927e-22
4.1750895298536257,0.0022352668478005174,1.5238136581132796e-22
4.2073036243447497,0.0022987866135590518,1.2975514506719702e-22
4.2395177188358808,0.0023638660463015191,1.1045926443745249e-22
4.2717318133270119,0.0024305355516583142,9.4007940811863426e-23
4.303945907818143,0.0024988258904897059,7.9985592534133207e-23
4.336160002309267,0.0025687681758300466,6.8036791782896918e-23
4.3683740968003981,0.0026403938695589374,5.7857640745727356e-23
4.4005881912915292,0.0027137347787932497,4.9188371904101644e-23
4.4328022857826603,0.0027888230519950582,4.1807000452894151e-23
4.4650163802737914,0.0028656911747893922,3.5523880782259454e-23
4.4972304747649154,0.0029443719654866432,3.0177039568039954e-23
4.5294445692560465,0.0030248985703042151,2.5628175795754433e-23
4.5616586637471777,0.0031073044582814952,2.1759233369283077e-23
4.5938727582383088,0.0031916234158841689,1.8469465163054483e-23
4.6260868527294328,0.0032778895412910064,1.5672918755456383e-23
4.6583009472205639,0.0033661372383597893,1.3296283881555619e-23
4.690515041711695,0.0034564012102658664,1.1277050081673618e-23
4.7227291362028261,0.0035487164528096049,9.5619302859441521e-24
4.7549432306939501,0.0036431182473874286,8.1055123255457261e-24
4.7871573251850812,0.0037396421536219902,6.8691057384672155e-24
4.8193714196762123,0.0038383240016468092,5.8197558622009933e-24
4.8515855141673434,0.0039391998840411771,4.9294011817900684e-24
4.8837996086584674,0.0040423061474113391,4.1741533191828251e-24
4.9160137031495985,0.0041476793836135234,3.5336819864219524e-24
4.9482277976407296,0.0042553564206146187,2.990689747800267e-24
4.9804418921318607,0.0043653743129879576,2.530463602453565e-24
5.0126559866229847,0.0044777703320393681,2.1404922587309956e-24
5.0448700811141158,0.0045925819555607175,1.8101395679544965e-24
5.0770841756052469,0.0047098468572078882,1.5303659548307451e-24
5.109298270096378,0.004829602895499714,1.29349085662879e-24
5.1415123645875092,0.0049518881024358131,1.0929901907113932e-24
5.1737264590786332,0.0050767406717297497,9.2332373369037538e-25
5.2059405535697643,0.0052041989466563698,7.7978803568212391e-25
5.2381546480608954,0.0053343014075101346,6.5839112733496068e-25
5.2703687425520265,0.0054670866586733115,5.557458205085102e-25
5.3025828370431505,0.0056025934152920112,4.689788686302315e-25
5.3347969315342816,0.0057408604895587967,3.9565365093346447e-25
5.3670110260254127,0.0058819267766005738,3.3370438554130857e-25
5.3992251205165438,0.0060258312399714955,2.8138016789389287e-25
5.4314392150076678,0.0061726128967493016,2.3719738036479946e-25
5.4636533094987989,0.0063223108022360938,1.9989923211613281e-25
5.49586740398993,0.0064749640342618726,1.6842137048901156e-25
5.5280814984810611,0.0066306116770928729,1.4186266096572101e-25
5.5602955929721851,0.0067892928049441423,1.1946036578955682e-25
5.5925096874633162,0.0069510464650975358,1.0056906496041645e-25
5.6247237819544473,0.0071159116606264918,8.4642760344973338e-26
5.6569378764455784,0.0072839273327290959,7.121968645368629e-26
5.6891519709367095,0.0074551323426708472,5.9909422103528981e-26
5.7213660654278335,0.0076295654533402825,5.0381957468969869e-26
5.7535801599189647,0.0078072653104190454,4.2358422435377121e-26
5.7857942544100958,0.0079882704231699821,3.5603226001699248e-26
5.8180083489012269,0.0081726191448454697,2.9917393839322941e-26
5.8502224433923509,0.0083603496527216905,2.5132922948296874e-26
5.882436537883482,0.0085514999277601401,2.1107999469873798e-26
5.9146506323746131,0.0087461077339025198,1.7722948807862727e-26
5.9468647268657442,0.0089442105970036472,1.4876806872026951e-26
5.9790788213568682,0.0091458457834064852,1.2484417990245711e-26
6.0112929158479993,0.0093510502781657002,1.0473979274053599e-26
6.0435070103391304,0.0095598607629251622,8.7849633332197393e-27
6.0757211048302615,0.0097723135934559505,7.3663615339459401e-27
6.1079351993213855,0.0099884447768610069,6.1751987507108172e-27
6.1401492938125166,0.010208289948454451,5.1752780028966559e-27
6.1723633883036477,0.01043188434832162,4.3361196896311308e-27
6.2045774827947788,0.010659262797569166,3.6320655064077551e-27
6.2367915772859099,0.010890459674272445,3.0415216871296978e-27
6.2690056717770339,0.011125508889129488,2.5463200863108244e-27
6.301219766268165,0.011364443860829871,2.1311789014350459e-27
6.3334338607592962,0.011607297491149696,1.783247622773762e-27
6.3656479552504273,0.011854102139779494,1.4917231620839825e-27
6.3978620497415513,0.012104889598899318,1.2475261162440043e-27
6.4300761442326824,0.012359691067509143,1.0430278211916e-27
6.4622902387238135,0.012618537125525136,8.7182029161277465e-28
6.4945043332149446,0.012881457707656342,7.2852236187523527e-28
6.5267184277060686,0.013148482077070844,6.0861637703996066e-28
6.5589325221971997,0.013419638798866169,5.0831065773244671e-28
6.5911466166883308,0.013694955713353949,4.2442370328356491e-28
6.6233607111794619,0.013974459909174867,3.542867242950548e-28
6.6555748056705859,0.014258177696255942,2.9566162601045203e-28
6.687788900161717,0.014546134578624251,2.4667201231040693e-28
6.7200029946528481,0.014838355227092585,2.0574515931224295e-28
6.7522170891439792,0.015134863451829763,1.7156322804580481e-28
6.7844311836351032,0.015435682174833237,1.4302225650328454e-28
6.8166452781262343,0.01574083340231781,1.1919770014992207e-28
6.8488593726173654,0.016050338197036919,9.9315483205781364e-29
6.8810734671084965,0.016364216650553608,8.2727686147403592e-29
6.9132875615996277,0.016682487855475936,6.8892132577937015e-29
6.9455016560907517,0.01700516987767646,5.7355254807977705e-29
6.9777157505818828,0.017332279728511028,4.7737715508277166e-29
7.0099298450730139,0.017663833337055585,3.9722345458747612e-29
7.042143939564145,0.017999845522379255,3.3044027111479194e-29
7.074358034055269,0.018340329965871219,2.7481212427204742e-29
7.1065721285464001,0.018685299183641209,2.2848812941438371e-29
7.1387862230375312,0.01903476449901214,1.8992241711590559e-29
7.1710003175286623,0.019388736015123531,1.5782421909345792e-29
7.2032144120197863,0.019747222587666778,1.3111606384212906e-29
7.2354285065109174,0.020110231797771293,1.088987740488266e-29
7.2676426010020485,0.020477769925060733,9.042216720203897e-30
7.2998566954931796,0.020849841920902435,7.5060536917691041e-30
7.3320707899843036,0.021226451381867621,6.2292140592495005e-30
7.3642848844754347,0.021607600523424999,5.1682043496399251e-30
7.3964989789665658,0.021993290153888925,4.2867774053665523e-30
7.4287130734576969,0.022383519648642134,3.554733298087115e-30
7.460927167948828,0.022778286924655868,2.9469172800751715e-30
7.493141262439952,0.023177588415328552,2.4423826266198119e-30
7.5253553569310832,0.02358141904566402,2.0236914291102487e-30
7.5575694514222143,0.023989772207812583,1.6763307678991747e-30
7.5897835459133454,0.024402639736995305,1.3882253601042492e-30
7.6219976404044694,0.024820011887836387,1.1493308525749331e-30
7.6542117348956005,0.025241877311121277,9.5129450884930893e-31
7.6864258293867316,0.025668223031008876,7.8717220060378779e-31
7.7186399238778627,0.026099034422713906,6.5119242574594037e-31
7.7508540183689867,0.026534295190686185,5.3855959317009867e-31
7.7830681128601178,0.026973987347308759,4.4529008556140448e-31
7.8152822073512489,0.027418091192134383,3.6807567622937464e-31
7.84749630184238,0.02786658529168547,3.0416976715031791e-31
7.879710396333504,0.028319446459839418,2.5129266123238003e-31
7.9119244908246351,0.028776649738820919,2.0755270581826359e-31
7.9441385853157662,0.029238168380823167,1.7138066636452363e-31
7.9763526798068973,0.029703973830281009,1.4147512565576951e-31
8.0085667742980284,0.030174035706818005,1.1675706873328461e-31
8.0407808687891524,0.030648321788887767,9.6332118598520038e-32
8.0729949632802835,0.031126797998131835,7.9459142470178476e-32
8.1052090577714146,0.031609428384477146,6.5524161121457087e-32
8.1374231522625458,0.03209617511199328,5.4018671466891178e-32
8.1696372467536698,0.032586998445527281,4.4521640856939577e-32
8.2018513412448009,0.033081856738144205,3.6684555288190056e-32
8.234065435735932,0.033580706419385757,3.0219006979604801e-32
8.2662795302270631,0.03408350198437269,2.4886392874360865e-32
8.2984936247181871,0.034590195983768696,2.0489367425812103e-32
8.3307077192093182,0.035100739014627069,1.6864752875900561e-32
8.3629218137004493,0.035615079712134338,1.3877660109720171e-32
8.3951359081915804,0.036133164742277658,1.1416614721290918e-32
8.4273500026827044,0.036654938795447879,9.3895175325321112e-33
8.4595640971738355,0.037180344580997719,7.7202976223068911e-33
8.4917781916649666,0.037709322822775011,6.346139907914662e-33
8.5239922861560977,0.03824181225564547,5.2151892812710025e-33
8.5562063806472217,0.038777749623022169,4.2846499072261757e-33
8.5884204751383528,0.039317069675418266,3.5192121019140866e-33
8.6206345696294839,0.039859705170039367,2.8897506918633305e-33
8.652848664120615,0.040405586871427604,2.3722482994056794e-33
8.6850627586117461,0.040954643553174401,1.9469049315782757e-33
8.7172768531028701,0.041506802000716513,1.5974018389734531e-33
8.7494909475940013,0.042061987015224622,1.3102930835203548e-33
8.7817050420851324,0.042620121418599784,1.0745027979533882e-33
8.8139191365762635,0.043181126059592949,8.8090989129324311e-34
8.8461332310673875,0.043744919821049062,7.2200508439152875e-34
8.8783473255585186,0.044311419628297953,5.9160775596298914e-34
8.9105614200496497,0.044880540458694426,4.8463223283606235e-34
8.9427755145407808,0.045452195352315643,3.968949434982514e-34
8.9749896090319048,0.04602629542383254,3.249553338585153e-34
9.0072037035230359,0.046602749875553504,2.6598467042436831e-34
9.039417798014167,0.047181466011653073,2.1765787196015898e-34
9.0716318925052981,0.047762349253586904,1.7806435201919533e-34
9.1038459869964221,0.048345303156706092,1.4563455132062401e-34
9.1360600814875532,0.048930229428064062,1.1907941551172237e-34
9.1682741759786843,0.049517027945433105,9.7340550960112701e-35
9.2004882704698154,0.050105596777518767,7.9549185905219855e-35
9.2327023649609465,0.050695832205383512,6.499239071127321e-35
9.2649164594520705,0.051287628745082782,5.3085280837756708e-35
9.2971305539432016,0.051880879171502331,4.3348149208906419e-35
9.3293446484343328,0.052475474543407438,3.5387658988020285e-35
9.3615587429254639,0.053071304229694916,2.8881380030713813e-35
9.3937728374165879,0.053668255936849547,2.3565078043460471e-35
9.425986931907719,0.054266215737599308,1.9222269297966837e-35
9.4582010263988501,0.054865068100765774,1.5675639447923452e-35
9.4904151208899812,0.055464695922303832,1.2779995707710271e-35
9.5226292153811052,0.05606498055752325,1.041647998606071e-35
9.5548433098722363,0.056665801854488489,8.4878186751647155e-36
9.5870574043633674,0.057267038188582295,6.9144244587646117e-36
9.6192714988544985,0.057868566498232986,5.6311981945192799e-36
9.6514855933456225,0.058470262321782603,4.5849058640685715e-36
9.6836996878367536,0.059071999835498719,3.7320277751527677e-36
9.7159137823278847,0.059673651892706375,3.0369954753225818e-36
9.7481278768190158,0.06027509006403358,2.4707468829282772e-36
9.7803419713101469,0.060876184678753956,2.0095425252860531e-36
9.8125560658012709,0.061476804867210071,1.6339959642536195e-36
9.844770160292402,0.062076818604309039,1.3282798722133264e-36
9.8769842547835331,0.062676092754060317,1.0794761153514988e-36
9.9091983492746643,0.063274493115147795,8.7704386898735522e-37
9.9414124437657883,0.063871884467517667,7.1238444828223807e-37
9.9736265382569194,0.0644681306199575,5.7848536559660508e-37
10.00584063274805,0.065063094458643736,4.6962927028877087e-37
10.038054727239182,0.065656637996646977,3.8115600914863083e-37
10.070268821730306,0.066248622424358847,3.0926816582953772e-37
10.102482916221437,0.066838908160828603,2.508721778263374e-37
10.134697010712568,0.067427354905976039,2.0344855745306279e-37
10.166911105203699,0.068013821693662643,1.6494591460843571e-37
10.199125199694823,0.068598166945588498,1.336944397159722e-37
10.231339294185954,0.06918024852599626,1.0833529277958679e-37
10.263553388677085,0.069759923797142062,8.7762989998306097e-38
10.295767483168216,0.070337049675520305,7.1078408308188667e-38
10.327981577659347,0.070911482688798086,5.7550461499230799e-38
10.360195672150471,0.071483079033437549,4.6584856385506283e-38
10.392409766641602,0.072051694632979599,3.7698628011041171e-38
10.424623861132734,0.072617185196937703,3.0499390646900491e-38
10.456837955623865,0.073179406280296566,2.466843589372275e-38
10.489052050114989,0.073738213343557873,1.9946968358252202e-38
10.52126614460612,0.074293461813319986,1.6124899528255599e-38
10.553480239097251,0.074845007143338679,1.3031726881682444e-38
10.585694333588382,0.075392704876045866,1.0529112240278663e-38
10.617908428079506,0.075936410704487506,8.5048444457135516e-39
10.650122522570637,0.076475980534644591,6.8679294904392703e-39
10.682336617061768,0.077011270548095229,5.5445986457947374e-39
10.714550711552899,0.077542137264991928,4.4750638369206047e-39
10.746764806044023,0.07806843760730392,3.6108811067865328e-39
10.778978900535154,0.078590028962293321,2.9128087903864215e-39
10.811192995026286,0.079106769246183178,2.3490680490521272e-39
10.843407089517417,0.07961851696798386,1.8939305642394507e-39
10.875621184008541,0.080125131293425203,1.5265721718716559e-39
10.907835278499672,0.080626472108973585,1.2301426142930815e-39
10.940049372990803,0.081122400085876886,9.9101087271588567e-40
10.972263467481934,0.081612776744200005,7.9815310734106859e-40
11.004477561973065,0.082097464516821914,6.4265639255422033e-40
11.036691656464189,0.082576326813338138,5.1731644995048995e-40
11.06890575095532,0.083049228083835913,4.1631166407282244e-40
11.101119845446451,0.083516033882495247,3.3493898737222332e-40
11.133333939937582,0.083976610930984352,2.6940004294651047e-40
11.165548034428706,0.084430827181592005,2.1662793104409074e-40
11.197762128919837,0.08487855188007512,1.7414703187014958e-40
11.229976223410969,0.085319655628155411,1.3995954932837691e-40
11.2621903179021,0.085754010445651396,1.1245372025442521e-40
11.294404412393224,0.086181489832180491,9.0329572196035776e-41
11.326618506884355,0.086601968828401224,7.2538891204224315e-41
11.358832601375486,0.087015324076750764,5.8236693080814068e-41
11.391046695866617,0.087421433881643168,4.6742004481796706e-41
11.423260790357741,0.087820178269075899,3.7506176505496749e-41
11.455474884848872,0.088211439045612253,3.0087291043445783e-41
11.487688979340003,0.088595099856698278,2.4129493999956795e-41
11.519903073831134,0.088971046244264704,1.9346311494437121e-41
11.552117168322265,0.08933916570359747,1.5507185105453154e-41
11.584331262813389,0.089699347739404148,1.2426608026008501e-41
11.616545357304521,0.090051483921065129,9.955362118000686e-42
11.648759451795652,0.090395467937017832,7.9734515127459223e-42
11.680973546286783,0.090731195648240989,6.3844058529217285e-42
11.713187640777907,0.091058565140790096,5.1106889585289449e-42
11.745401735269038,0.091377476777366726,4.0899994247737697e-42
11.777615829760169,0.091687833247865932,3.2722906943260081e-42
11.8098299242513,0.091989539618880525,2.6173713323097949e-42
11.842044018742424,0.092282503382112274,2.0929730634090234e-42
11.874258113233555,0.092566634501670395,1.6731958174851374e-42
11.906472207724686,0.092841845460215552,1.3372565544563819e-42
11.938686302215817,0.093108051303912989,1.0684827959237145e-42
11.970900396706941,0.093365169686170549,8.53503224132392e-43
12.003114491198072,0.0936131209101283,6.8159693975363195e-43
12.035328585689204,0.093851827969858581,5.4417042078272422e-43
12.067542680180335,0.094081216590268982,4.3433723717067271e-43
12.099756774671466,0.09430121526564747,3.4658042601764013e-43
12.13197086916259,0.094511755296856542,2.764813437887646e-43
12.164184963653721,0.094712770827121873,2.2050196582112232e-43
12.196399058144852,0.094904198876399865,1.7581014548551187e-43
12.228613152635983,0.095085979374307475,1.4013939382731779e-43
12.260827247127107,0.095258055191570989,1.1167639073637796e-43
12.293041341618238,0.095420372169987402,8.8970767735490405e-44
12.325255436109369,0.0955728791508694,7.0862772548428033e-44
12.3574695306005,0.095715528001952405,5.6425286932007959e-44
12.389683625091624,0.095848273642744702,4.4917362363566764e-44
12.421897719582756,0.095971074068304296,3.5746995762569791e-44
12.454111814073887,0.096083890371426242,2.8441315866497807e-44
12.486325908565018,0.09618668676320706,2.2622711441329352e-44
12.518540003056142,0.096279430592007442,1.7989722327790702e-44
12.550754097547273,0.096362092360755242,1.4301747219919442e-44
12.582968192038404,0.096434645742606934,1.136680917168802e-44
12.615182286529535,0.096497067594948319,9.0317700940141158e-45
12.647396381020659,0.09654933797171264,7.1745061560106562e-45
12.67961047551179,0.096591440134030176,5.6976528505081017e-45
12.711824570002921,0.09662336055917066,4.5236062002046633e-45
12.744038664494052,0.096645088947802743,3.5905289286190357e-45
12.776252758985184,0.096656618229539845,2.849160424681329e-45
12.808466853476308,0.096657944566787862,2.2602694237436554e-45
12.840680947967439,0.09664906735687917,1.7926204664239907e-45
12.87289504245857,0.096629989232490929,1.421350951333904e-45
12.905109136949701,0.096600716060361067,1.1266762307763306e-45
12.937323231440825,0.096561256938282464,8.9285672386189445e-46
12.969537325931956,0.096511624190398285,7.073742532668935e-46
13.001751420423087,0.096451833360783598,5.6027540355078003e-46
13.033965514914218,0.096381903205330327,4.4364817497576617e-46
13.066179609405342,0.096301855681939094,3.5120498785679829e-46
13.098393703896473,0.096211715939018463,2.7795051604424914e-46
13.130607798387604,0.096111512302306065,2.199171647697348e-46
13.162821892878735,0.096001276260024651,1.7395447464240595e-46
13.195035987369859,0.09588104244637452,1.3756150386905631e-46
13.227250081860991,0.095750848623382581,1.0875345402146905e-46
13.259464176352122,0.095610735661112972,8.59555724068073e-47
13.291678270843253,0.095460747516267444,6.7918775601094787e-47
13.323892365334384,0.095300931209176931,5.3652565457114304e-47
13.356106459825508,0.095131336799202271,4.2371708092436836e-47
13.388320554316639,0.094952017358581497,3.3453863759681279e-47
13.42053464880777,0.094763028944714681,2.6405927697099856e-47
13.452748743298901,0.09456443057092527,2.0837298315167487e-47
13.484962837790025,0.094356284175712957,1.6438652785366205e-47
13.517176932281156,0.094138654590524645,1.2965099952509071e-47
13.549391026772287,0.09391160950606034,1.022281142531358e-47
13.581605121263419,0.09367521943714481,8.0584156381526911e-48
13.613819215754543,0.093429557686186118,6.3505861431923882e-48
13.646033310245674,0.093174700305251767,5.0033719879525576e-48
13.678247404736805,0.092910726056784396,3.9409108249236235e-48
13.710461499227936,0.09263771637299284,3.1032392267088628e-48
13.74267559371906,0.092355755313941065,2.4429734020476603e-48
